repo,commit,commit_url,author_date,author,subject,hit_aspects,files_changed,insertions,deletions,branch
zed-industries/zed,24495f09f9843f6c60ea31e3c5e28aa8e9e9b2b5,https://github.com/zed-industries/zed/commit/24495f09f9843f6c60ea31e3c5e28aa8e9e9b2b5,2025-01-16,Marshall Bowers,Add `streaming_diff` crate (#23264),,12,41,1113,origin/kb/rainbow-brackets
zed-industries/zed,8030c0025af5e8ba39039dbac302ec6bd6ec2e15,https://github.com/zed-industries/zed/commit/8030c0025af5e8ba39039dbac302ec6bd6ec2e15,2025-01-16,Marshall Bowers,Extract slash commands to their own crate (#23261),,33,445,340,origin/kb/rainbow-brackets
zed-industries/zed,1b1c2e55f32d10d351dae213f1c9af26b17cc630,https://github.com/zed-industries/zed/commit/1b1c2e55f32d10d351dae213f1c9af26b17cc630,2025-01-16,Marshall Bowers,Extract `PromptStore` and `PromptBuilder` to new `prompt_library` crate (#23254),,24,524,768,origin/kb/rainbow-brackets
zed-industries/zed,dd75f85ecf7bb17754607a894e4eb714aee686e0,https://github.com/zed-industries/zed/commit/dd75f85ecf7bb17754607a894e4eb714aee686e0,2025-01-03,Marshall Bowers,elm: Extract to zed-extensions/elm repository (#22637),,11,1,263,origin/kb/rainbow-brackets
zed-industries/zed,4bd5f0d355eb64cad75189ab2e941c396a36f39a,https://github.com/zed-industries/zed/commit/4bd5f0d355eb64cad75189ab2e941c396a36f39a,2025-01-03,Marshall Bowers,racket: Extract to zed-extensions/racket repository (#22630),,8,1,78,origin/kb/rainbow-brackets
zed-industries/zed,fdbf3d0f25c8cc9bfaee4d0cee9828270e54061e,https://github.com/zed-industries/zed/commit/fdbf3d0f25c8cc9bfaee4d0cee9828270e54061e,2025-01-03,Marshall Bowers,clojure: Extract to zed-extensions/clojure repository (#22628),,13,1,211,origin/kb/rainbow-brackets
zed-industries/zed,7c7eb98e64196a15baaf7587861388dfdcee7d86,https://github.com/zed-industries/zed/commit/7c7eb98e64196a15baaf7587861388dfdcee7d86,2025-01-03,Marshall Bowers,astro: Extract to zed-extensions/astro repository (#22623),,12,1,289,origin/kb/rainbow-brackets
zed-industries/zed,ed61abb8b88b4b6bb96273b129e7d2b7174fe3a1,https://github.com/zed-industries/zed/commit/ed61abb8b88b4b6bb96273b129e7d2b7174fe3a1,2024-12-27,Kirill Bulatov,Resolve completion items once exactly (#22448),,9,369,199,origin/kb/rainbow-brackets
zed-industries/zed,56d20fc0a3854ef6fa60aa30470ff985041964c9,https://github.com/zed-industries/zed/commit/56d20fc0a3854ef6fa60aa30470ff985041964c9,2024-12-18,Agus Zubiaga,Reuse prompt editor across buffer and terminal assist (#22188),,6,2839,2957,origin/kb/rainbow-brackets
zed-industries/zed,8127decd2dfb61f558a0f26ad31f9a572c983dbc,https://github.com/zed-industries/zed/commit/8127decd2dfb61f558a0f26ad31f9a572c983dbc,2024-12-16,Max Brunsfeld,Extract logic around custom text highlights out of InlayChunks iterator (#22104),,3,191,161,origin/kb/rainbow-brackets
zed-industries/zed,caefdcd7f104c777cca664b1ee0f7d3300e892d5,https://github.com/zed-industries/zed/commit/caefdcd7f104c777cca664b1ee0f7d3300e892d5,2024-12-16,Marshall Bowers,assistant2: Factor out `ContextStrip` (#22096),,7,156,127,origin/kb/rainbow-brackets
zed-industries/zed,13a81e454a721820b7ab5a4b39ecff2b1eb6fb36,https://github.com/zed-industries/zed/commit/13a81e454a721820b7ab5a4b39ecff2b1eb6fb36,2024-12-11,Conrad Irwin,Start to split out initialization and registration (#21787),,19,7472,7120,origin/kb/rainbow-brackets
zed-industries/zed,dfe455b054b88063b9194a93176941ae52ae6b29,https://github.com/zed-industries/zed/commit/dfe455b054b88063b9194a93176941ae52ae6b29,2024-12-11,Danilo Leal,zeta: Improve UI for feedback instructions (#21857),,1,19,3,origin/kb/rainbow-brackets
zed-industries/zed,a30ea2fc682bdaec572f3e130631e297670612a6,https://github.com/zed-industries/zed/commit/a30ea2fc682bdaec572f3e130631e297670612a6,2024-12-04,Marshall Bowers,assistant2: Factor out `ActiveThread` view (#21555),,5,396,291,origin/kb/rainbow-brackets
zed-industries/zed,3901d4610115989d1b7e4d5c637a297da8219809,https://github.com/zed-industries/zed/commit/3901d4610115989d1b7e4d5c637a297da8219809,2024-11-25,Marshall Bowers,Factor tool definitions out of `assistant` (#21189),,35,219,113,origin/kb/rainbow-brackets
zed-industries/zed,3a0408953d25f3cbb16902a021e1c699d6883b18,https://github.com/zed-industries/zed/commit/3a0408953d25f3cbb16902a021e1c699d6883b18,2024-11-23,Marshall Bowers,Factor out language model selector into its own crate (#21113),,10,119,48,origin/kb/rainbow-brackets
zed-industries/zed,b102a40e045a96591b86a5f0171a28234b1f1434,https://github.com/zed-industries/zed/commit/b102a40e045a96591b86a5f0171a28234b1f1434,2024-11-21,Marshall Bowers,Extract `VimModeSetting` to its own crate (#21019),,13,85,39,origin/kb/rainbow-brackets
zed-industries/zed,f62ccf9c8a68a70353460d23586c557e89f7ec9b,https://github.com/zed-industries/zed/commit/f62ccf9c8a68a70353460d23586c557e89f7ec9b,2024-11-21,Marshall Bowers,Extract `auto_update_ui` crate (#21008),,11,214,163,origin/kb/rainbow-brackets
zed-industries/zed,cbba44900d07f12142df0ba2cd90534f2d83d815,https://github.com/zed-industries/zed/commit/cbba44900d07f12142df0ba2cd90534f2d83d815,2024-11-20,Marshall Bowers,Add `language_models` crate to house language model providers (#20945),,27,262,196,origin/kb/rainbow-brackets
zed-industries/zed,29c9f0f6a1879ac9bdacfa044f821ad46b68b2b9,https://github.com/zed-industries/zed/commit/29c9f0f6a1879ac9bdacfa044f821ad46b68b2b9,2024-11-20,Marshall Bowers,Extract `InlineCompletionProvider` to its own crate (#20935),,11,56,18,origin/kb/rainbow-brackets
zed-industries/zed,df1d0dec0ac0a1685d0c038a8f5b29e14bced679,https://github.com/zed-industries/zed/commit/df1d0dec0ac0a1685d0c038a8f5b29e14bced679,2024-11-18,Marshall Bowers,ocaml: Extract to zed-extensions/ocaml repository (#20825),,20,1,650,origin/kb/rainbow-brackets
zed-industries/zed,254ce74036859cf23e2d7bca54852bb1e5ee9977,https://github.com/zed-industries/zed/commit/254ce74036859cf23e2d7bca54852bb1e5ee9977,2024-11-13,Marshall Bowers,Extract `ExtensionSlashCommand` to `assistant_slash_command` crate (#20617),,12,309,161,origin/kb/rainbow-brackets
zed-industries/zed,b084d53f8e8c9c46cfab63f1c5f765f2aad7cfab,https://github.com/zed-industries/zed/commit/b084d53f8e8c9c46cfab63f1c5f765f2aad7cfab,2024-11-13,Marshall Bowers,Extract `ExtensionIndexedDocsProvider` to `indexed_docs` crate (#20607),,17,177,127,origin/kb/rainbow-brackets
zed-industries/zed,181c3724aa99e67ebc5f8147dce8d6ee2f77276d,https://github.com/zed-industries/zed/commit/181c3724aa99e67ebc5f8147dce8d6ee2f77276d,2024-11-12,Arthur Brussee,windows: Fix rust-analyzer download (#20408),,1,62,18,origin/kb/rainbow-brackets
zed-industries/zed,2364804f1770eef27a4a40273214c2520ba38da8,https://github.com/zed-industries/zed/commit/2364804f1770eef27a4a40273214c2520ba38da8,2024-11-05,Tristan Marechaux,assistant: Implement `/selection` slash command (#19988),,5,206,89,origin/kb/rainbow-brackets
zed-industries/zed,d0ca49f0e1003bf67680d6c5831346966847e4ed,https://github.com/zed-industries/zed/commit/d0ca49f0e1003bf67680d6c5831346966847e4ed,2024-11-05,Danilo Leal,Make project search inputs full width (#20242),,1,125,130,origin/kb/rainbow-brackets
zed-industries/zed,7025d3f29deff6d5b879705c8d3e6299d7620f26,https://github.com/zed-industries/zed/commit/7025d3f29deff6d5b879705c8d3e6299d7620f26,2024-11-04,Marshall Bowers,Extract outline rendering to `outline` crate (#20179),,6,56,51,origin/kb/rainbow-brackets
zed-industries/zed,770886880fe7751b9f7dbab21a89b807e75a545f,https://github.com/zed-industries/zed/commit/770886880fe7751b9f7dbab21a89b807e75a545f,2024-11-01,Marshall Bowers,Add new `extension` crate (#20089),,15,122,68,origin/kb/rainbow-brackets
zed-industries/zed,5dee43b05cd83d6746b8c8dee5ef8d455190dbf6,https://github.com/zed-industries/zed/commit/5dee43b05cd83d6746b8c8dee5ef8d455190dbf6,2024-10-30,Marshall Bowers,dart: Extract to zed-extensions/dart repository (#19959),,15,1,592,origin/kb/rainbow-brackets
zed-industries/zed,b13940720a9091793ebe60bfbe5c12c6114ce2af,https://github.com/zed-industries/zed/commit/b13940720a9091793ebe60bfbe5c12c6114ce2af,2024-10-27,Bennet Bo Fenner,markdown preview: Ignore inline HTML tags in text (#19804),,1,34,,origin/kb/rainbow-brackets
zed-industries/zed,fa738ee5e17abf3ad104bc054b2c4e23f0710b04,https://github.com/zed-industries/zed/commit/fa738ee5e17abf3ad104bc054b2c4e23f0710b04,2024-10-18,Marshall Bowers,vue: Extract to zed-extensions/vue repository (#19426),,11,,378,origin/kb/rainbow-brackets
zed-industries/zed,15449cdf30447b5c0cf34365380b0069b6186215,https://github.com/zed-industries/zed/commit/15449cdf30447b5c0cf34365380b0069b6186215,2024-10-18,Marshall Bowers,svelte: Extract to zed-extensions/svelte repository (#19425),,14,,473,origin/kb/rainbow-brackets
zed-industries/zed,6f24c1da79ffb194204cabaea47211ad787f1656,https://github.com/zed-industries/zed/commit/6f24c1da79ffb194204cabaea47211ad787f1656,2024-10-18,Marshall Bowers,vue: Support `lang` attribute for `style` tag injections (#19419),,1,24,3,origin/kb/rainbow-brackets
zed-industries/zed,5508832ba6420adc39b31ffee0f9de292eca6d13,https://github.com/zed-industries/zed/commit/5508832ba6420adc39b31ffee0f9de292eca6d13,2024-10-18,Marshall Bowers,svelte: Adjust block keyword highlighting (#19418),,2,8,9,origin/kb/rainbow-brackets
zed-industries/zed,0fc3072362775edd8bf10f0ed46ea8a4fbbed0e4,https://github.com/zed-industries/zed/commit/0fc3072362775edd8bf10f0ed46ea8a4fbbed0e4,2024-10-11,Peter Tripp,Document extension extraction process (#19085),,1,88,,origin/kb/rainbow-brackets
zed-industries/zed,d976c5f1b644a9e27d8612ff566dc036b3262828,https://github.com/zed-industries/zed/commit/d976c5f1b644a9e27d8612ff566dc036b3262828,2024-10-11,Marshall Bowers,gleam: Extract to external repository (#19072),,15,3,1324,origin/kb/rainbow-brackets
zed-industries/zed,cac98b7bbff89e6b0c7f632940ce55597fa1c55c,https://github.com/zed-industries/zed/commit/cac98b7bbff89e6b0c7f632940ce55597fa1c55c,2024-10-03,Jordan Pittman,Show color swatches for LSP completions (#18665),,4,320,3,origin/kb/rainbow-brackets
zed-industries/zed,cddd7875a42cb017b2751e5b6639ba322f6629df,https://github.com/zed-industries/zed/commit/cddd7875a42cb017b2751e5b6639ba322f6629df,2024-10-03,Marshall Bowers,Extract Protocol Buffers support into an extension (#18704),,9,13,16,origin/kb/rainbow-brackets
zed-industries/zed,97dc1d193f9a4b7cc90a63c7cc01870dbf05db79,https://github.com/zed-industries/zed/commit/97dc1d193f9a4b7cc90a63c7cc01870dbf05db79,2024-09-18,Marshall Bowers,Use `@tag.doctype` for HTML doctype highlights (#18024),,4,5,4,origin/kb/rainbow-brackets
zed-industries/zed,f38956943bb004d79511efd7d85fcd8efde88144,https://github.com/zed-industries/zed/commit/f38956943bb004d79511efd7d85fcd8efde88144,2024-09-04,Marshall Bowers,assistant: Propagate LLM stop reason upwards (#17358),,7,143,144,origin/kb/rainbow-brackets
zed-industries/zed,75d4c7981ecf0007e2862baeeeecd5ad64c83833,https://github.com/zed-industries/zed/commit/75d4c7981ecf0007e2862baeeeecd5ad64c83833,2024-08-30,Conrad Irwin,"Extract an LspStore object from Project, to prepare for language support over SSH (#17041)",,24,8040,7254,origin/kb/rainbow-brackets
zed-industries/zed,82ceb4c0913b89eb0227141ff85f08271ec1a01f,https://github.com/zed-industries/zed/commit/82ceb4c0913b89eb0227141ff85f08271ec1a01f,2024-08-29,Kyle Kelley,repl: Refactor outputs for externalization (#16971),,7,359,202,origin/kb/rainbow-brackets
zed-industries/zed,26d943287bd720ed504e09f4eb7301101b114151,https://github.com/zed-industries/zed/commit/26d943287bd720ed504e09f4eb7301101b114151,2024-08-26,Kyle Kelley,REPL: Refactor output (#16927),,8,533,443,origin/kb/rainbow-brackets
zed-industries/zed,a9441879c3ee55e27bf685750054dad1ab6817e9,https://github.com/zed-industries/zed/commit/a9441879c3ee55e27bf685750054dad1ab6817e9,2024-08-16,Marshall Bowers,collab: Fix writing LLM rate limit events to Clickhouse (#16367),,4,56,48,origin/kb/rainbow-brackets
zed-industries/zed,9384f665bbcb5e6be14c10f8ad5d92611bf8ae32,https://github.com/zed-industries/zed/commit/9384f665bbcb5e6be14c10f8ad5d92611bf8ae32,2024-07-31,Kirill Bulatov,Properly extract errors from the Anthropic API (#15534),,2,15,5,origin/kb/rainbow-brackets
zed-industries/zed,13dcb42c1c62effb064568280e55720aa3da78d9,https://github.com/zed-industries/zed/commit/13dcb42c1c62effb064568280e55720aa3da78d9,2024-07-30,Santeri Salmijärvi,Change PathLikeWithPosition<P> into a non-generic type and replace ad-hoc Windows path parsing (#15373),,8,184,270,origin/kb/rainbow-brackets
zed-industries/zed,b8982ad38500163ca06b441cb7999a6d58a82531,https://github.com/zed-industries/zed/commit/b8982ad38500163ca06b441cb7999a6d58a82531,2024-07-27,Marshall Bowers,Factor out construction of font-related JSON schemas (#15341),,7,44,72,origin/kb/rainbow-brackets
zed-industries/zed,745d2e4d3b4cd977de8895a18729c3e96fc190b5,https://github.com/zed-industries/zed/commit/745d2e4d3b4cd977de8895a18729c3e96fc190b5,2024-07-25,Marshall Bowers,collab: Extract contributor endpoints to their own module (#15251),,2,126,107,origin/kb/rainbow-brackets
zed-industries/zed,ec487d8f649603e040fec4df2764585f9425532f,https://github.com/zed-industries/zed/commit/ec487d8f649603e040fec4df2764585f9425532f,2024-07-19,Richard Feldman,Extract completion provider crate (#14823),,30,820,610,origin/kb/rainbow-brackets
zed-industries/zed,c19e71f51e47de02b25adf6146e41aab9e1d9ccd,https://github.com/zed-industries/zed/commit/c19e71f51e47de02b25adf6146e41aab9e1d9ccd,2024-07-18,Marshall Bowers,languages: Remove lingering Elm file (#14754),,1,,155,origin/kb/rainbow-brackets
zed-industries/zed,05de1dc8d21e9bb6246a899f2c1f859627b80087,https://github.com/zed-industries/zed/commit/05de1dc8d21e9bb6246a899f2c1f859627b80087,2024-07-16,Robert Sturla,Rename Linux desktop icon to match application name (#14437),,1,3,3,origin/kb/rainbow-brackets
zed-industries/zed,143035b1edbdae267088d2d3a0afc55c07b6f2f6,https://github.com/zed-industries/zed/commit/143035b1edbdae267088d2d3a0afc55c07b6f2f6,2024-07-15,Marshall Bowers,gpui_macros: Extract `border_style_methods` macro (#14514),,3,59,37,origin/kb/rainbow-brackets
zed-industries/zed,489077befcc1ac4e1aa4505fa3f27f1a6528da48,https://github.com/zed-industries/zed/commit/489077befcc1ac4e1aa4505fa3f27f1a6528da48,2024-07-12,Max Brunsfeld,Extract a BufferStore object from Project (#14037),,15,1392,1113,origin/kb/rainbow-brackets
zed-industries/zed,ff1dcff2fbfe0bb34b1b1dd451c13dd9e08b4d20,https://github.com/zed-industries/zed/commit/ff1dcff2fbfe0bb34b1b1dd451c13dd9e08b4d20,2024-07-11,Thorsten Ball,gpui example: Add reset button to Input example (#14163),,1,45,1,origin/kb/rainbow-brackets
zed-industries/zed,d01d76482d00e8388f68177f42e4c072f15f40a9,https://github.com/zed-industries/zed/commit/d01d76482d00e8388f68177f42e4c072f15f40a9,2024-07-09,Marshall Bowers,gpui: Expose more granular style macros (#14035),,3,376,302,origin/kb/rainbow-brackets
zed-industries/zed,efc2336be5dd352961765398350fc2fe10f15345,https://github.com/zed-industries/zed/commit/efc2336be5dd352961765398350fc2fe10f15345,2024-07-08,Marshall Bowers,title_bar: Factor out collab-related code into `collab` module (#13957),,3,398,390,origin/kb/rainbow-brackets
zed-industries/zed,ea9ba6863d354016779ee70a3825b349da9b9471,https://github.com/zed-industries/zed/commit/ea9ba6863d354016779ee70a3825b349da9b9471,2024-07-08,Marshall Bowers,title_bar: Factor out application menu into its own component (#13947),,2,188,171,origin/kb/rainbow-brackets
zed-industries/zed,ca27f42a9d3b33815475a5c347775097dff2df75,https://github.com/zed-industries/zed/commit/ca27f42a9d3b33815475a5c347775097dff2df75,2024-07-05,Marshall Bowers,extension: Don't use `unzip` to extract `.zip` files (#13869),,1,3,20,origin/kb/rainbow-brackets
zed-industries/zed,7db68547fa622cd835471d80ab4da0236d8d05e2,https://github.com/zed-industries/zed/commit/7db68547fa622cd835471d80ab4da0236d8d05e2,2024-07-02,Nate Butler,Update Platform Controls (#13751),,11,272,149,origin/kb/rainbow-brackets
zed-industries/zed,0b57df5debe9866e2bb22c77217044df63b5e98b,https://github.com/zed-industries/zed/commit/0b57df5debe9866e2bb22c77217044df63b5e98b,2024-06-27,Nate Butler,Extract `title_bar` crate (#13597),,22,744,643,origin/kb/rainbow-brackets
zed-industries/zed,5d766f61fab2173e3afa1fa07d1ddec2e36b8251,https://github.com/zed-industries/zed/commit/5d766f61fab2173e3afa1fa07d1ddec2e36b8251,2024-06-26,Fernando Tagawa,linux: Fix some panics related to xkb compose (#13529),,3,71,63,origin/kb/rainbow-brackets
zed-industries/zed,258a8a37d8a261084953e43bd5cba98875258b09,https://github.com/zed-industries/zed/commit/258a8a37d8a261084953e43bd5cba98875258b09,2024-06-17,Marshall Bowers,Extract paths out of `util` (#13182),,49,208,151,origin/kb/rainbow-brackets
zed-industries/zed,b69c3129d0e3d167e94e8cc7b6ee4260416fe907,https://github.com/zed-industries/zed/commit/b69c3129d0e3d167e94e8cc7b6ee4260416fe907,2024-06-10,Marshall Bowers,Add missing LICENSE file to `proto` crate (#12863),,2,2,1,origin/kb/rainbow-brackets
zed-industries/zed,77e88c1ded4f4284496c4ed3bab3d97cf027d2e8,https://github.com/zed-industries/zed/commit/77e88c1ded4f4284496c4ed3bab3d97cf027d2e8,2024-06-10,Antonio Scandurra,Extract a `proto` crate out of `rpc` (#12852),,16,856,727,origin/kb/rainbow-brackets
zed-industries/zed,48581167b73165fe9f9c780a73a6be7c1602f7a9,https://github.com/zed-industries/zed/commit/48581167b73165fe9f9c780a73a6be7c1602f7a9,2024-06-06,Max Brunsfeld,Remove dependencies from the Worktree crate and make it more focused (#12747),,10,554,689,origin/kb/rainbow-brackets
zed-industries/zed,8040e435208d299e3c6685bef6a5c5f85b7f53a1,https://github.com/zed-industries/zed/commit/8040e435208d299e3c6685bef6a5c5f85b7f53a1,2024-05-24,Marshall Bowers,Extract `SlashCommand` trait from `assistant` (#12252),,10,183,91,origin/kb/rainbow-brackets
zed-industries/zed,0b8c1680fbbe45c6ec53c46044556ca0a770d7fa,https://github.com/zed-industries/zed/commit/0b8c1680fbbe45c6ec53c46044556ca0a770d7fa,2024-05-20,Piotr Osiewicz,html: Add support for autoclosing of tags (#11761),,13,164,66,origin/kb/rainbow-brackets
zed-industries/zed,ff2eacead7efbe4d78be2372b23f9162680984f3,https://github.com/zed-industries/zed/commit/ff2eacead7efbe4d78be2372b23f9162680984f3,2024-05-13,Marshall Bowers,Add missing LICENSE file to `http` crate (#11773),,1,1,,origin/kb/rainbow-brackets
zed-industries/zed,5515ba60438f63907bdb67e76c7f4380ae17db4a,https://github.com/zed-industries/zed/commit/5515ba60438f63907bdb67e76c7f4380ae17db4a,2024-05-10,Conrad Irwin,Extract `http` from `util` (#11680),,77,419,336,origin/kb/rainbow-brackets
zed-industries/zed,19994fc19097aa5ee91f43de0182d5f15eb59ad9,https://github.com/zed-industries/zed/commit/19994fc19097aa5ee91f43de0182d5f15eb59ad9,2024-05-10,Marshall Bowers,ruby: Move injections to extension (#11664),,1,0,0,origin/kb/rainbow-brackets
zed-industries/zed,400e938997029e2c4fa943a43a7a3b3af1134b78,https://github.com/zed-industries/zed/commit/400e938997029e2c4fa943a43a7a3b3af1134b78,2024-05-10,Vitaly Slobodin,Extract Ruby extension (#11360),,23,230,211,origin/kb/rainbow-brackets
zed-industries/zed,5e06ce4df305838a53c56e6f9d843f827d45e49e,https://github.com/zed-industries/zed/commit/5e06ce4df305838a53c56e6f9d843f827d45e49e,2024-05-09,Jason Lee,Add `zip` extract support for Windows (#11156),,5,228,20,origin/kb/rainbow-brackets
